NUMBER PREFIX	DESTINATION COUNTRY	DESTINATION PLATFORM
68077	Palau [PLW]	MOBILE
681	Wallis and Futuna [WLF]	FIXED
682	Cook Islands [COK]	FIXED
6825	Cook Islands [COK]	MOBILE
6826	Cook Islands [COK]	MOBILE
6827	Cook Islands [COK]	MOBILE
683	Niue [NIU]	FIXED
6831	Niue [NIU]	MOBILE
6832	Niue [NIU]	MOBILE
6833	Niue [NIU]	MOBILE
6835	Niue [NIU]	MOBILE
685	Samoa [WSM]	FIXED
6857	Samoa [WSM]	MOBILE
68584	Samoa [WSM]	MOBILE
6859	Samoa [WSM]	MOBILE
686	Kiribati [KIR]	FIXED
6860	Kiribati [KIR]	MOBILE
68630	Kiribati [KIR]	MOBILE
68650	Kiribati [KIR]	MOBILE
6866	Kiribati [KIR]	MOBILE
68689	Kiribati [KIR]	MOBILE
6869	Kiribati [KIR]	MOBILE
687	New Caledonia [NCL]	MOBILE
688	Tuvalu [TUV]	FIXED
689	French Polynesia [PYF]	FIXED
6892	French Polynesia [PYF]	MOBILE
68930	French Polynesia [PYF]	MOBILE
68931	French Polynesia [PYF]	MOBILE
68932	French Polynesia [PYF]	MOBILE
68933	French Polynesia [PYF]	MOBILE
68934	French Polynesia [PYF]	MOBILE
68935	French Polynesia [PYF]	MOBILE
68939	French Polynesia [PYF]	MOBILE
68941	French Polynesia [PYF]	MOBILE
68977	French Polynesia [PYF]	MOBILE
68978	French Polynesia [PYF]	MOBILE
68979	French Polynesia [PYF]	MOBILE
690	Tokelau [TKL]	FIXED
691	Federated States of Micronesia [FSM]	FIXED
69192	Federated States of Micronesia [FSM]	MOBILE
69193	Federated States of Micronesia [FSM]	MOBILE
69195	Federated States of Micronesia [FSM]	MOBILE
69197	Federated States of Micronesia [FSM]	MOBILE
692	Marshall Islands [MHL]	FIXED
7	Russia [RUS]	FIXED
7001024	Russia [RUS]	MOBILE
7001025	Russia [RUS]	MOBILE
7001026	Russia [RUS]	MOBILE
70119	Russia [RUS]	MOBILE
7085293	Russia [RUS]	MOBILE
70951015	Russia [RUS]	MOBILE
70951016	Russia [RUS]	MOBILE
70951017	Russia [RUS]	MOBILE
70951018	Russia [RUS]	MOBILE
70951019	Russia [RUS]	MOBILE
7095102	Russia [RUS]	MOBILE
7095103	Russia [RUS]	MOBILE
7095104	Russia [RUS]	MOBILE
709510506	Russia [RUS]	MOBILE
709510512	Russia [RUS]	MOBILE
709510513	Russia [RUS]	MOBILE
709510514	Russia [RUS]	MOBILE
709510516	Russia [RUS]	MOBILE
709510517	Russia [RUS]	MOBILE
709510518	Russia [RUS]	MOBILE
709510519	Russia [RUS]	MOBILE
709510536	Russia [RUS]	MOBILE
709510537	Russia [RUS]	MOBILE
709510590	Russia [RUS]	MOBILE
709510591	Russia [RUS]	MOBILE
709510592	Russia [RUS]	MOBILE
709510593	Russia [RUS]	MOBILE
709510594	Russia [RUS]	MOBILE
709510595	Russia [RUS]	MOBILE
709510596	Russia [RUS]	MOBILE
709510597	Russia [RUS]	MOBILE
709510598	Russia [RUS]	MOBILE
709510599	Russia [RUS]	MOBILE
7095106	Russia [RUS]	MOBILE
7095108	Russia [RUS]	MOBILE
7095109	Russia [RUS]	MOBILE
7095136	Russia [RUS]	MOBILE
7095139	Russia [RUS]	MOBILE
709522	Russia [RUS]	MOBILE
70952310	Russia [RUS]	MOBILE
70952316	Russia [RUS]	MOBILE
70952318	Russia [RUS]	MOBILE
70952319	Russia [RUS]	MOBILE
7095233	Russia [RUS]	MOBILE
709525802	Russia [RUS]	MOBILE
709525803	Russia [RUS]	MOBILE
7095364	Russia [RUS]	MOBILE
70954	Russia [RUS]	MOBILE
709560	Russia [RUS]	MOBILE
709561	Russia [RUS]	MOBILE
709562	Russia [RUS]	MOBILE
709563	Russia [RUS]	MOBILE
7095640	Russia [RUS]	MOBILE
7095641	Russia [RUS]	MOBILE
70956420	Russia [RUS]	MOBILE
70956421	Russia [RUS]	MOBILE
70956424	Russia [RUS]	MOBILE
70956425	Russia [RUS]	MOBILE
70956426	Russia [RUS]	MOBILE
70956427	Russia [RUS]	MOBILE
70956428	Russia [RUS]	MOBILE
70956429	Russia [RUS]	MOBILE
7095643	Russia [RUS]	MOBILE
7095644	Russia [RUS]	MOBILE
7095645	Russia [RUS]	MOBILE
7095646	Russia [RUS]	MOBILE
7095647	Russia [RUS]	MOBILE
7095648	Russia [RUS]	MOBILE
7095649	Russia [RUS]	MOBILE
709565	Russia [RUS]	MOBILE
709566	Russia [RUS]	MOBILE
709567	Russia [RUS]	MOBILE
709568	Russia [RUS]	MOBILE
709569	Russia [RUS]	MOBILE
709570	Russia [RUS]	MOBILE
709571	Russia [RUS]	MOBILE
709572	Russia [RUS]	MOBILE
709575	Russia [RUS]	MOBILE
709576	Russia [RUS]	MOBILE
7095773	Russia [RUS]	MOBILE
7095774	Russia [RUS]	MOBILE
7095776	Russia [RUS]	MOBILE
7095782	Russia [RUS]	MOBILE
70957840	Russia [RUS]	MOBILE
70957841	Russia [RUS]	MOBILE
70957842	Russia [RUS]	MOBILE
70957843	Russia [RUS]	MOBILE
70957844	Russia [RUS]	MOBILE
70957845	Russia [RUS]	MOBILE
70957848	Russia [RUS]	MOBILE
70957849	Russia [RUS]	MOBILE
70957860	Russia [RUS]	MOBILE
70957861	Russia [RUS]	MOBILE
70957899	Russia [RUS]	MOBILE
7095790	Russia [RUS]	MOBILE
7095795	Russia [RUS]	MOBILE
7095796	Russia [RUS]	MOBILE
7095798	Russia [RUS]	MOBILE
7095799	Russia [RUS]	MOBILE
70958	Russia [RUS]	MOBILE
7095920	Russia [RUS]	MOBILE
7095922	Russia [RUS]	MOBILE
70959600	Russia [RUS]	MOBILE
70959604	Russia [RUS]	MOBILE
70959607	Russia [RUS]	MOBILE
7095961	Russia [RUS]	MOBILE
70959672	Russia [RUS]	MOBILE
70959674	Russia [RUS]	MOBILE
70959675	Russia [RUS]	MOBILE
7095968	Russia [RUS]	MOBILE
70959694	Russia [RUS]	MOBILE
70959695	Russia [RUS]	MOBILE
709596965	Russia [RUS]	MOBILE
709596966	Russia [RUS]	MOBILE
709596967	Russia [RUS]	MOBILE
709596968	Russia [RUS]	MOBILE
709596969	Russia [RUS]	MOBILE
70959697	Russia [RUS]	MOBILE
70959698	Russia [RUS]	MOBILE
70959699	Russia [RUS]	MOBILE
70959702	Russia [RUS]	MOBILE
70959703	Russia [RUS]	MOBILE
70959704	Russia [RUS]	MOBILE
70959705	Russia [RUS]	MOBILE
70959706	Russia [RUS]	MOBILE
70959707	Russia [RUS]	MOBILE
70959708	Russia [RUS]	MOBILE
70959709	Russia [RUS]	MOBILE
70959745	Russia [RUS]	MOBILE
7095991	Russia [RUS]	MOBILE
7095997	Russia [RUS]	MOBILE
7095998	Russia [RUS]	MOBILE
7095999	Russia [RUS]	MOBILE
716167	Uzbekistan [UZB]	MOBILE
716168	Uzbekistan [UZB]	MOBILE
716169	Uzbekistan [UZB]	MOBILE
730	Kazakhstan [KAZ]	FIXED
7300	Russia [RUS]	MOBILE
730126	Kazakhstan [KAZ]	MOBILE
731	Kazakhstan [KAZ]	FIXED
73129	Kazakhstan [KAZ]	MOBILE
73139	Kazakhstan [KAZ]	MOBILE
73149	Kazakhstan [KAZ]	MOBILE
73159	Kazakhstan [KAZ]	MOBILE
73179	Kazakhstan [KAZ]	MOBILE
73189	Kazakhstan [KAZ]	MOBILE
732	Kazakhstan [KAZ]	FIXED
73219	Kazakhstan [KAZ]	MOBILE
73239	Kazakhstan [KAZ]	MOBILE
73249	Kazakhstan [KAZ]	MOBILE
73259	Kazakhstan [KAZ]	MOBILE
73269	Kazakhstan [KAZ]	MOBILE
732758	Kazakhstan [KAZ]	MOBILE
732790	Kazakhstan [KAZ]	MOBILE
732791	Kazakhstan [KAZ]	MOBILE
732797	Kazakhstan [KAZ]	MOBILE
732799	Kazakhstan [KAZ]	MOBILE
7330	Kazakhstan [KAZ]	FIXED
7336	Kazakhstan [KAZ]	FIXED
7331	Kazakhstan [KAZ]	FIXED
7332	Kazakhstan [KAZ]	FIXED
7333	Kazakhstan [KAZ]	MOBILE
7338	Kazakhstan [KAZ]	FIXED
734348	Russia [RUS]	MOBILE
7345273	Russia [RUS]	MOBILE
7345274	Russia [RUS]	MOBILE
734529	Russia [RUS]	MOBILE
73453550	Russia [RUS]	MOBILE
73453551	Russia [RUS]	MOBILE
73454270	Russia [RUS]	MOBILE
73454271	Russia [RUS]	MOBILE
7346143	Russia [RUS]	MOBILE
7346182	Russia [RUS]	MOBILE
7346189	Russia [RUS]	MOBILE
7346271	Russia [RUS]	MOBILE
7346636	Russia [RUS]	MOBILE
7346637	Russia [RUS]	MOBILE
7346650	Russia [RUS]	MOBILE
7346652	Russia [RUS]	MOBILE
7346671	Russia [RUS]	MOBILE
7346677	Russia [RUS]	MOBILE
7346687	Russia [RUS]	MOBILE
7346696	Russia [RUS]	MOBILE
73466990	Russia [RUS]	MOBILE
73466996	Russia [RUS]	MOBILE
73466997	Russia [RUS]	MOBILE
73466998	Russia [RUS]	MOBILE
73466999	Russia [RUS]	MOBILE
73467167	Russia [RUS]	MOBILE
73467168	Russia [RUS]	MOBILE
73467169	Russia [RUS]	MOBILE
7346766	Russia [RUS]	MOBILE
7346901	Russia [RUS]	MOBILE
7346912	Russia [RUS]	MOBILE
7346913	Russia [RUS]	MOBILE
7346914	Russia [RUS]	MOBILE
7346927	Russia [RUS]	MOBILE
7346937	Russia [RUS]	MOBILE
7346947	Russia [RUS]	MOBILE
734793	Russia [RUS]	MOBILE
7349497	Russia [RUS]	MOBILE
73512310	Russia [RUS]	MOBILE
73512311	Russia [RUS]	MOBILE
73512312	Russia [RUS]	MOBILE
73512313	Russia [RUS]	MOBILE
73512314	Russia [RUS]	MOBILE
73512330	Russia [RUS]	MOBILE
73512331	Russia [RUS]	MOBILE
73512332	Russia [RUS]	MOBILE
73512333	Russia [RUS]	MOBILE
73512334	Russia [RUS]	MOBILE
7351235	Russia [RUS]	MOBILE
7351250	Russia [RUS]	MOBILE
7351258	Russia [RUS]	MOBILE
735190	Russia [RUS]	MOBILE
735194	Russia [RUS]	MOBILE
7352261	Russia [RUS]	MOBILE
7352262	Russia [RUS]	MOBILE
7353255	Russia [RUS]	MOBILE
7353257	Russia [RUS]	MOBILE
7353259	Russia [RUS]	MOBILE
73812135	Russia [RUS]	MOBILE
73812280	Russia [RUS]	MOBILE
73812281	Russia [RUS]	MOBILE
73812282	Russia [RUS]	MOBILE
73812283000	Russia [RUS]	MOBILE
73812284	Russia [RUS]	MOBILE
73812285	Russia [RUS]	MOBILE
73812286	Russia [RUS]	MOBILE
73812287	Russia [RUS]	MOBILE
73812288000	Russia [RUS]	MOBILE
73812289	Russia [RUS]	MOBILE
73812515	Russia [RUS]	MOBILE
73812516	Russia [RUS]	MOBILE
73812517	Russia [RUS]	MOBILE
73812518	Russia [RUS]	MOBILE
73812519	Russia [RUS]	MOBILE
73822590	Russia [RUS]	MOBILE
73822591	Russia [RUS]	MOBILE
738225920	Russia [RUS]	MOBILE
738225921	Russia [RUS]	MOBILE
738225922	Russia [RUS]	MOBILE
738225923	Russia [RUS]	MOBILE
738225924	Russia [RUS]	MOBILE
7382259250	Russia [RUS]	MOBILE
7382259251	Russia [RUS]	MOBILE
7382259252	Russia [RUS]	MOBILE
7382259253	Russia [RUS]	MOBILE
7382259254	Russia [RUS]	MOBILE
7382259255	Russia [RUS]	MOBILE
7382259256	Russia [RUS]	MOBILE
7382259257	Russia [RUS]	MOBILE
7382259258	Russia [RUS]	MOBILE
73822592590	Russia [RUS]	MOBILE
73822592591	Russia [RUS]	MOBILE
73822592592	Russia [RUS]	MOBILE
73822592593	Russia [RUS]	MOBILE
73822592594	Russia [RUS]	MOBILE
73822592595	Russia [RUS]	MOBILE
73822592596	Russia [RUS]	MOBILE
73822592597	Russia [RUS]	MOBILE
73822592598	Russia [RUS]	MOBILE
73822592599	Russia [RUS]	MOBILE
7383213	Russia [RUS]	MOBILE
7383214	Russia [RUS]	MOBILE
7383291	Russia [RUS]	MOBILE
7383292	Russia [RUS]	MOBILE
7383299	Russia [RUS]	MOBILE
7384233	Russia [RUS]	MOBILE
7391242	Russia [RUS]	MOBILE
7411362	Russia [RUS]	MOBILE
74113648	Russia [RUS]	MOBILE
74114721	Russia [RUS]	MOBILE
74114724	Russia [RUS]	MOBILE
742325	Russia [RUS]	MOBILE
7423266	Russia [RUS]	MOBILE
7423267	Russia [RUS]	MOBILE
7423268	Russia [RUS]	MOBILE
7423269	Russia [RUS]	MOBILE
742329	Russia [RUS]	MOBILE
74951015	Russia [RUS]	MOBILE
74951016	Russia [RUS]	MOBILE
74951017	Russia [RUS]	MOBILE
74951018	Russia [RUS]	MOBILE
74951019	Russia [RUS]	MOBILE
7495102	Russia [RUS]	MOBILE
7495103	Russia [RUS]	MOBILE
7495104	Russia [RUS]	MOBILE
749510506	Russia [RUS]	MOBILE
749510512	Russia [RUS]	MOBILE
749510513	Russia [RUS]	MOBILE
749510514	Russia [RUS]	MOBILE
749510516	Russia [RUS]	MOBILE
749510517	Russia [RUS]	MOBILE
749510518	Russia [RUS]	MOBILE
749510519	Russia [RUS]	MOBILE
749510536	Russia [RUS]	MOBILE
749510537	Russia [RUS]	MOBILE
749510590	Russia [RUS]	MOBILE
749510591	Russia [RUS]	MOBILE
749510592	Russia [RUS]	MOBILE
749510593	Russia [RUS]	MOBILE
749510594	Russia [RUS]	MOBILE
749510595	Russia [RUS]	MOBILE
749510596	Russia [RUS]	MOBILE
749510597	Russia [RUS]	MOBILE
749510598	Russia [RUS]	MOBILE
749510599	Russia [RUS]	MOBILE
7495106	Russia [RUS]	MOBILE
7495108	Russia [RUS]	MOBILE
7495139	Russia [RUS]	MOBILE
7495220	Russia [RUS]	MOBILE
7495226	Russia [RUS]	MOBILE
7495227	Russia [RUS]	MOBILE
74952310	Russia [RUS]	MOBILE
74952316	Russia [RUS]	MOBILE
74952318	Russia [RUS]	MOBILE
74952319	Russia [RUS]	MOBILE
7495233	Russia [RUS]	MOBILE
749525802	Russia [RUS]	MOBILE
749525803	Russia [RUS]	MOBILE
7495364	Russia [RUS]	MOBILE
7495410	Russia [RUS]	MOBILE
74954110	Russia [RUS]	MOBILE
74954111	Russia [RUS]	MOBILE
74954112	Russia [RUS]	MOBILE
74954113	Russia [RUS]	MOBILE
749541140	Russia [RUS]	MOBILE
749541141	Russia [RUS]	MOBILE
749541142	Russia [RUS]	MOBILE
749541143	Russia [RUS]	MOBILE
749541144	Russia [RUS]	MOBILE
749541145	Russia [RUS]	MOBILE
749541146	Russia [RUS]	MOBILE
749541147	Russia [RUS]	MOBILE
749541148	Russia [RUS]	MOBILE
7495411490	Russia [RUS]	MOBILE
7495411491	Russia [RUS]	MOBILE
7495411492	Russia [RUS]	MOBILE
7495411493	Russia [RUS]	MOBILE
7495411494	Russia [RUS]	MOBILE
7495411495	Russia [RUS]	MOBILE
7495411496	Russia [RUS]	MOBILE
7495411497	Russia [RUS]	MOBILE
7495411498	Russia [RUS]	MOBILE
74954114990	Russia [RUS]	MOBILE
74954114991	Russia [RUS]	MOBILE
74954114992	Russia [RUS]	MOBILE
74954114993	Russia [RUS]	MOBILE
74954114994	Russia [RUS]	MOBILE
74954114995	Russia [RUS]	MOBILE
74954114996	Russia [RUS]	MOBILE
74954114997	Russia [RUS]	MOBILE
74954114998	Russia [RUS]	MOBILE
74954114999	Russia [RUS]	MOBILE
74955002	Russia [RUS]	MOBILE
749550054	Russia [RUS]	MOBILE
74955006	Russia [RUS]	MOBILE
74955007	Russia [RUS]	MOBILE
74955008	Russia [RUS]	MOBILE
74955009	Russia [RUS]	MOBILE
74955022	Russia [RUS]	MOBILE
74955023	Russia [RUS]	MOBILE
74955024	Russia [RUS]	MOBILE
74955025	Russia [RUS]	MOBILE
74955026	Russia [RUS]	MOBILE
74955045	Russia [RUS]	MOBILE
74955046	Russia [RUS]	MOBILE
74955047	Russia [RUS]	MOBILE
74955048	Russia [RUS]	MOBILE
74955049	Russia [RUS]	MOBILE
74955050	Russia [RUS]	MOBILE
74955051	Russia [RUS]	MOBILE
74955052	Russia [RUS]	MOBILE
74955053	Russia [RUS]	MOBILE
74955054	Russia [RUS]	MOBILE
7495506	Russia [RUS]	MOBILE
7495507	Russia [RUS]	MOBILE
74955085	Russia [RUS]	MOBILE
74955086	Russia [RUS]	MOBILE
74955087	Russia [RUS]	MOBILE
74955092	Russia [RUS]	MOBILE
74955093	Russia [RUS]	MOBILE
74955094	Russia [RUS]	MOBILE
74955100	Russia [RUS]	MOBILE
74955101	Russia [RUS]	MOBILE
74955102	Russia [RUS]	MOBILE
74955103	Russia [RUS]	MOBILE
74955107	Russia [RUS]	MOBILE
74955108	Russia [RUS]	MOBILE
74955109	Russia [RUS]	MOBILE
749551425	Russia [RUS]	MOBILE
749551426	Russia [RUS]	MOBILE
749551427	Russia [RUS]	MOBILE
74955144	Russia [RUS]	MOBILE
749551428	Russia [RUS]	MOBILE
749551429	Russia [RUS]	MOBILE
74955143	Russia [RUS]	MOBILE
74955145	Russia [RUS]	MOBILE
74955146	Russia [RUS]	MOBILE
74955147	Russia [RUS]	MOBILE
74955148	Russia [RUS]	MOBILE
74955170	Russia [RUS]	MOBILE
74955171	Russia [RUS]	MOBILE
74955172	Russia [RUS]	MOBILE
74955173	Russia [RUS]	MOBILE
74955174	Russia [RUS]	MOBILE
74955175	Russia [RUS]	MOBILE
74955176	Russia [RUS]	MOBILE
74955177	Russia [RUS]	MOBILE
74955178	Russia [RUS]	MOBILE
749551790	Russia [RUS]	MOBILE
749551791	Russia [RUS]	MOBILE
749551792	Russia [RUS]	MOBILE
749551793	Russia [RUS]	MOBILE
749551794	Russia [RUS]	MOBILE
749551795	Russia [RUS]	MOBILE
749551796	Russia [RUS]	MOBILE
749551797	Russia [RUS]	MOBILE
7495517980	Russia [RUS]	MOBILE
7495517981	Russia [RUS]	MOBILE
7495517982	Russia [RUS]	MOBILE
7495517983	Russia [RUS]	MOBILE
7495517984	Russia [RUS]	MOBILE
7495517985	Russia [RUS]	MOBILE
7495517986	Russia [RUS]	MOBILE
7495517987	Russia [RUS]	MOBILE
7495517988	Russia [RUS]	MOBILE
74955179890	Russia [RUS]	MOBILE
74955179891	Russia [RUS]	MOBILE
74955179892	Russia [RUS]	MOBILE
74955179893	Russia [RUS]	MOBILE
74955179894	Russia [RUS]	MOBILE
74955179895	Russia [RUS]	MOBILE
74955179896	Russia [RUS]	MOBILE
74955179897	Russia [RUS]	MOBILE
74955179898	Russia [RUS]	MOBILE
74955179899	Russia [RUS]	MOBILE
74955180	Russia [RUS]	MOBILE
74955181	Russia [RUS]	MOBILE
74955182	Russia [RUS]	MOBILE
74955183	Russia [RUS]	MOBILE
74955184	Russia [RUS]	MOBILE
74955185	Russia [RUS]	MOBILE
74955186	Russia [RUS]	MOBILE
74955187	Russia [RUS]	MOBILE
74955188	Russia [RUS]	MOBILE
74955420	Russia [RUS]	MOBILE
74955421	Russia [RUS]	MOBILE
749554223	Russia [RUS]	MOBILE
749554224	Russia [RUS]	MOBILE
749554225	Russia [RUS]	MOBILE
749554226	Russia [RUS]	MOBILE
749554230	Russia [RUS]	MOBILE
749554227	Russia [RUS]	MOBILE
749554228	Russia [RUS]	MOBILE
749554229	Russia [RUS]	MOBILE
749554231	Russia [RUS]	MOBILE
749554232	Russia [RUS]	MOBILE
749554234	Russia [RUS]	MOBILE
749554235	Russia [RUS]	MOBILE
749554236	Russia [RUS]	MOBILE
749554237	Russia [RUS]	MOBILE
749554238	Russia [RUS]	MOBILE
749554239	Russia [RUS]	MOBILE
749554275	Russia [RUS]	MOBILE
749554276	Russia [RUS]	MOBILE
749554277	Russia [RUS]	MOBILE
749554278	Russia [RUS]	MOBILE
749554279	Russia [RUS]	MOBILE
74955428	Russia [RUS]	MOBILE
749554350	Russia [RUS]	MOBILE
749554351	Russia [RUS]	MOBILE
749554352	Russia [RUS]	MOBILE
749554353	Russia [RUS]	MOBILE
749554354	Russia [RUS]	MOBILE
749554356	Russia [RUS]	MOBILE
749554357	Russia [RUS]	MOBILE
749554358	Russia [RUS]	MOBILE
749554359	Russia [RUS]	MOBILE
74955436	Russia [RUS]	MOBILE
749554380	Russia [RUS]	MOBILE
749554381	Russia [RUS]	MOBILE
749554382	Russia [RUS]	MOBILE
749554383	Russia [RUS]	MOBILE
749554384	Russia [RUS]	MOBILE
749554385	Russia [RUS]	MOBILE
749554386	Russia [RUS]	MOBILE
749554387	Russia [RUS]	MOBILE
74955442	Russia [RUS]	MOBILE
74955447	Russia [RUS]	MOBILE
74955448	Russia [RUS]	MOBILE
74955451	Russia [RUS]	MOBILE
74955456	Russia [RUS]	MOBILE
74955457	Russia [RUS]	MOBILE
749558006	Russia [RUS]	MOBILE
74955458	Russia [RUS]	MOBILE
74955459	Russia [RUS]	MOBILE
749558005	Russia [RUS]	MOBILE
749558007	Russia [RUS]	MOBILE
749558008	Russia [RUS]	MOBILE
749558009	Russia [RUS]	MOBILE
74955801	Russia [RUS]	MOBILE
74955804	Russia [RUS]	MOBILE
74955805	Russia [RUS]	MOBILE
74955806	Russia [RUS]	MOBILE
749558505	Russia [RUS]	MOBILE
749558506	Russia [RUS]	MOBILE
74955852	Russia [RUS]	MOBILE
74955853	Russia [RUS]	MOBILE
74955854	Russia [RUS]	MOBILE
74955855	Russia [RUS]	MOBILE
74955856	Russia [RUS]	MOBILE
74955857	Russia [RUS]	MOBILE
74955858	Russia [RUS]	MOBILE
74955859	Russia [RUS]	MOBILE
74955890	Russia [RUS]	MOBILE
749558933	Russia [RUS]	MOBILE
74955894	Russia [RUS]	MOBILE
74955895	Russia [RUS]	MOBILE
74955896	Russia [RUS]	MOBILE
74955897	Russia [RUS]	MOBILE
74955898	Russia [RUS]	MOBILE
74956422	Russia [RUS]	MOBILE
74956423	Russia [RUS]	MOBILE
74956424	Russia [RUS]	MOBILE
74956425	Russia [RUS]	MOBILE
749571	Russia [RUS]	MOBILE
749572052	Russia [RUS]	MOBILE
749572384	Russia [RUS]	MOBILE
749572385	Russia [RUS]	MOBILE
749572386	Russia [RUS]	MOBILE
749572387	Russia [RUS]	MOBILE
749572388	Russia [RUS]	MOBILE
749572389	Russia [RUS]	MOBILE
749572396	Russia [RUS]	MOBILE
749572397	Russia [RUS]	MOBILE
749572398	Russia [RUS]	MOBILE
749572399	Russia [RUS]	MOBILE
749572500	Russia [RUS]	MOBILE
749572535	Russia [RUS]	MOBILE
749572650	Russia [RUS]	MOBILE
74957275	Russia [RUS]	MOBILE
74957276	Russia [RUS]	MOBILE
74957277	Russia [RUS]	MOBILE
74957278	Russia [RUS]	MOBILE
749572845	Russia [RUS]	MOBILE
749572846	Russia [RUS]	MOBILE
749572847	Russia [RUS]	MOBILE
74957284800	Russia [RUS]	MOBILE
749572857	Russia [RUS]	MOBILE
74957285800	Russia [RUS]	MOBILE
749574005	Russia [RUS]	MOBILE
749574006	Russia [RUS]	MOBILE
749574007	Russia [RUS]	MOBILE
749574008	Russia [RUS]	MOBILE
749574009	Russia [RUS]	MOBILE
74957402	Russia [RUS]	MOBILE
74957403	Russia [RUS]	MOBILE
74957405	Russia [RUS]	MOBILE
74957406	Russia [RUS]	MOBILE
74957408	Russia [RUS]	MOBILE
74957409	Russia [RUS]	MOBILE
74957411	Russia [RUS]	MOBILE
74957418	Russia [RUS]	MOBILE
74957419	Russia [RUS]	MOBILE
749574395	Russia [RUS]	MOBILE
749574396	Russia [RUS]	MOBILE
749574397	Russia [RUS]	MOBILE
749574398	Russia [RUS]	MOBILE
749574399	Russia [RUS]	MOBILE
74957443	Russia [RUS]	MOBILE
74957446	Russia [RUS]	MOBILE
749574472	Russia [RUS]	MOBILE
749574473	Russia [RUS]	MOBILE
749574474	Russia [RUS]	MOBILE
749574475	Russia [RUS]	MOBILE
749574476	Russia [RUS]	MOBILE
749574477	Russia [RUS]	MOBILE
749574478	Russia [RUS]	MOBILE
749574485	Russia [RUS]	MOBILE
749574486	Russia [RUS]	MOBILE
749574487	Russia [RUS]	MOBILE
749574861	Russia [RUS]	MOBILE
749574862	Russia [RUS]	MOBILE
749574872	Russia [RUS]	MOBILE
749574875	Russia [RUS]	MOBILE
749574876	Russia [RUS]	MOBILE
749574881	Russia [RUS]	MOBILE
749574882	Russia [RUS]	MOBILE
749574883	Russia [RUS]	MOBILE
749574884	Russia [RUS]	MOBILE
749574885	Russia [RUS]	MOBILE
7495748875	Russia [RUS]	MOBILE
7495748876	Russia [RUS]	MOBILE
7495748877	Russia [RUS]	MOBILE
7495748878	Russia [RUS]	MOBILE
7495748879	Russia [RUS]	MOBILE
749574888	Russia [RUS]	MOBILE
7495748894	Russia [RUS]	MOBILE
749574891	Russia [RUS]	MOBILE
749574892	Russia [RUS]	MOBILE
749574893	Russia [RUS]	MOBILE
749574894	Russia [RUS]	MOBILE
749574895	Russia [RUS]	MOBILE
749574896	Russia [RUS]	MOBILE
749574897	Russia [RUS]	MOBILE
749574898	Russia [RUS]	MOBILE
749574899	Russia [RUS]	MOBILE
749576	Russia [RUS]	MOBILE
74957710	Russia [RUS]	MOBILE
74957711	Russia [RUS]	MOBILE
74957712	Russia [RUS]	MOBILE
74957715	Russia [RUS]	MOBILE
74957720	Russia [RUS]	MOBILE
74957721	Russia [RUS]	MOBILE
74957722	Russia [RUS]	MOBILE
74957723	Russia [RUS]	MOBILE
74957724	Russia [RUS]	MOBILE
74957725	Russia [RUS]	MOBILE
74957726	Russia [RUS]	MOBILE
74957728	Russia [RUS]	MOBILE
749577290	Russia [RUS]	MOBILE
749577291	Russia [RUS]	MOBILE
749577292	Russia [RUS]	MOBILE
749577293	Russia [RUS]	MOBILE
7495772940	Russia [RUS]	MOBILE
7495772941	Russia [RUS]	MOBILE
7495772942	Russia [RUS]	MOBILE
7495772943	Russia [RUS]	MOBILE
7495772944	Russia [RUS]	MOBILE
7495772945	Russia [RUS]	MOBILE
7495772946	Russia [RUS]	MOBILE
7495772947	Russia [RUS]	MOBILE
7495772948	Russia [RUS]	MOBILE
74957729490	Russia [RUS]	MOBILE
74957729491	Russia [RUS]	MOBILE
74957729492	Russia [RUS]	MOBILE
74957729493	Russia [RUS]	MOBILE
74957729494	Russia [RUS]	MOBILE
74957729495	Russia [RUS]	MOBILE
74957729496	Russia [RUS]	MOBILE
74957729497	Russia [RUS]	MOBILE
74957729498	Russia [RUS]	MOBILE
74957729499	Russia [RUS]	MOBILE
7495773	Russia [RUS]	MOBILE
7495774	Russia [RUS]	MOBILE
7495776	Russia [RUS]	MOBILE
7495782	Russia [RUS]	MOBILE
74957820	Russia [RUS]	FIXED
74957822	Russia [RUS]	FIXED
74957823	Russia [RUS]	FIXED
74957824	Russia [RUS]	FIXED
74957828	Russia [RUS]	FIXED
74957829	Russia [RUS]	FIXED
74957840	Russia [RUS]	MOBILE
74957841	Russia [RUS]	MOBILE
74957842	Russia [RUS]	MOBILE
74957843	Russia [RUS]	MOBILE
74957844	Russia [RUS]	MOBILE
74957845	Russia [RUS]	MOBILE
74957848	Russia [RUS]	MOBILE
74957849	Russia [RUS]	MOBILE
749578561	Russia [RUS]	MOBILE
74957860	Russia [RUS]	MOBILE
74957861	Russia [RUS]	MOBILE
74957899	Russia [RUS]	MOBILE
74958	Russia [RUS]	MOBILE
7495920	Russia [RUS]	MOBILE
7495922	Russia [RUS]	MOBILE
74959600	Russia [RUS]	MOBILE
74959604	Russia [RUS]	MOBILE
74959672	Russia [RUS]	MOBILE
74959674	Russia [RUS]	MOBILE
74959675	Russia [RUS]	MOBILE
749596965	Russia [RUS]	MOBILE
749596966	Russia [RUS]	MOBILE
749596967	Russia [RUS]	MOBILE
749596968	Russia [RUS]	MOBILE
